/bea/Amused/amused_46-56_0055.wav|20, 18, 16, 18, 25, 6, 3, 34, 0, 13, 2, 0, 18, 6, 8, 0, 18, 0, 9, 18, 24, 18, 19, 24, 6, 3, 19, 10, 2, 0, 3, 18, 32, 15, 28, 36, 13, 6, 16, 8, 3, 13, 6, 3, 6, 11, 2, 0|1|1|0
/bea/Amused/amused_169-196_0184.wav|0, 1, 2, 4, 5, 6, 7, 8, 17, 28, 5, 18, 29, 36, 18, 6, 31, 18, 29, 18, 2, 3, 5|1|1|0
/bea/Amused/amused_281-308_0308.wav|9, 18, 24, 27, 28, 15, 3, 23, 18, 29, 22, 23, 7, 24, 17, 7, 7, 30, 18, 2, 2, 11, 15, 24, 8, 31, 18, 29, 32, 13, 30, 18, 3|1|1|0
/bea/Amused/amused_169-196_0192.wav|9, 7, 0, 18, 0, 2, 26, 3, 19, 13, 35, 18, 2|1|1|0
/bea/Amused/amused_57-84_0074.wav|15, 2, 0, 2, 11, 0, 11, 2, 36, 14, 19, 8, 16, 7, 2, 22, 13, 24, 22, 10, 3, 18, 29, 20, 23, 9, 18, 17|1|1|0
/bea/Amused/amused_1-15_0012.wav|27, 35, 13, 30, 0, 33, 15, 32, 9, 18, 24, 28, 14, 19, 15, 2, 0, 19, 1, 24, 3, 5, 9, 18, 24, 20, 7, 3|1|1|0
/bea/Amused/amused_85-112_0091.wav|9, 18, 24, 33, 16, 13, 0, 12, 19, 5, 9, 26, 3, 22, 18, 31, 19, 10, 37, 15, 3, 36, 13, 31, 21, 3|1|1|0
/bea/Amused/amused_169-196_0191.wav|20, 23, 13, 3, 8, 17, 36, 7, 18, 32, 6, 8, 3, 18, 29, 31, 19, 18, 16, 13, 30, 9, 18, 24, 13, 0, 30, 14, 2, 28, 23, 22, 13, 24, 12, 21, 2|1|1|0
/bea/Amused/amused_16-28_0026.wav|18, 3, 13, 32, 23, 0, 3, 18, 17, 7, 36, 15, 3, 36, 14, 19, 22, 34, 0, 9, 15, 30, 3, 18, 33, 7, 13, 2, 13, 32, 11, 2, 3, 18, 29|1|1|0
/bea/Amused/amused_196-224_0198.wav|6, 13, 17, 3, 8, 17, 24, 9, 23, 0, 19, 7, 17, 24, 22, 23, 20, 18, 16, 0, 22, 18, 31, 30, 18, 39, 13, 2, 24|1|1|0
/bea/Amused/amused_113-140_0124.wav|18, 3, 22, 13, 24, 27, 6, 18, 29, 18, 29, 6, 21, 20, 16, 7, 1, 30, 23, 33, 7, 21, 2, 0, 36, 13, 19, 26, 32, 6|1|1|0
/bea/Amused/amused_141_168_0142.wav|6, 13, 28, 31, 18, 29, 24, 9, 15, 0, 13, 32, 23, 0, 33, 18, 20, 21, 19, 9, 7, 3, 1, 16, 0, 20, 18, 16, 18, 25|1|1|0
/bea/Amused/amused_85-112_0086.wav|0, 14, 31, 9, 15, 0, 32, 13, 17, 22, 18, 31, 3, 14, 19, 13, 33, 13, 16, 27|1|1|0
/bea/Amused/amused_253-280_0266.wav|36, 10, 9, 15, 2, 0, 13, 16, 0, 3, 5, 17, 14, 2, 21, 16, 19, 14, 0, 7, 33, 1, 31, 12, 19, 13, 33, 31, 7, 30, 24|1|1|0
/bea/Amused/amused_1-15_0005.wav|22, 18, 16, 22, 7, 14, 30, 23, 20, 23, 12, 14, 3, 18, 3|1|1|0
/bea/Amused/amused_196-224_0215.wav|36, 10, 0, 8, 11, 3, 13, 30, 6, 25, 8, 3|1|1|0
/bea/Amused/amused_281-308_0287.wav|32, 7, 25, 13, 2, 8, 26, 2, 9, 18, 17|1|1|0
/bea/Amused/amused_29-45_0043.wav|18, 3, 6, 7, 17, 0, 2, 18, 19, 23, 3, 13, 9, 18, 17, 6, 18, 2, 6, 9, 7, 9, 15, 0, 6, 7, 2, 15, 2, 0, 3, 21, 32, 3, 22, 18, 31, 27|1|1|0
/bea/Amused/amused_113-140_0113.wav|8, 6, 13, 25, 1, 24, 4, 5, 25, 18, 32, 3, 36, 15, 3, 16, 18, 29, 12, 1, 13, 25, 13, 17, 13, 29, 36, 13, 18, 2, 0, 7, 13, 2, 24|1|1|0
/bea/Amused/amused_1-15_0002.wav|2, 26, 3, 15, 3, 36, 18, 6, 25, 23, 3, 18, 32, 4, 13, 16, 23, 32, 10, 6, 3, 26, 17, 13, 25, 26, 16, 13, 37, 8, 24, 0, 27|1|1|0
/bea/Amused/amused_16-28_0022.wav|9, 26, 19, 0, 16, 7, 22, 23, 26, 19, 25, 16, 15, 2, 24, 17, 10, 0, 25, 13, 33, 16, 18, 32, 33, 18, 20, 21, 19, 22, 7, 22, 23, 17, 14, 3, 33, 8, 25, 11, 23, 20, 13, 16, 26, 25, 13, 24, 18, 35, 13, 2|1|1|0
/bea/Amused/amused_141_168_0159.wav|36, 10, 16, 34, 32, 15, 24, 36, 1, 9, 7, 9, 15, 0, 33, 18, 2, 0, 19, 13, 17, 18, 29, 13, 25, 7, 15, 2, 1, 21, 16, 9, 18, 24, 16, 8, 20|1|1|0
/bea/Amused/amused_85-112_0107.wav|18, 20, 4, 5, 1, 2, 16, 7, 32, 34, 0, 2, 1, 9, 11, 8, 31, 15, 29, 32, 4, 5|1|1|0
/bea/Amused/amused_253-280_0273.wav|36, 10, 26, 19, 33, 18, 12, 3, 19, 7, 24, 13, 2, 0, 19, 18, 32, 22, 8, 23, 25, 16, 14, 2, 7, 13, 30, 19, 5, 17|1|1|0
/bea/Amused/amused_141_168_0146.wav|13, 30, 32, 21, 19, 6, 36, 15, 3, 18, 24, 13, 2, 18, 2, 3, 19, 13, 6, 3, 18, 29, 35, 7, 32, 13, 2, 3, 18, 2, 4, 5, 0|1|1|0
/bea/Amused/amused_46-56_0047.wav|32, 16, 1, 6, 33, 18, 6, 8, 0, 9, 18, 17, 27, 36, 13, 22, 8, 3, 20, 15, 29, 24, 13, 30, 36, 13, 22, 34, 16, 20, 0, 21, 12|1|1|0
/bea/Amused/amused_141_168_0154.wav|9, 7, 22, 26, 24, 6, 17, 5, 36, 35, 10, 30, 13, 2, 15, 2, 0, 9, 18, 24, 9, 14, 19, 15, 2, 0, 8, 24, 22, 23, 33, 16, 15, 32|1|1|0
/bea/Amused/amused_169-196_0180.wav|18, 20, 2, 26, 3, 16, 14, 3, 6, 6, 10, 26, 19, 25, 19, 14, 19, 24, 13, 2, 0, 12, 1, 3, 13, 33, 14, 0|1|1|0
/bea/Amused/amused_113-140_0132.wav|13, 32, 19, 8, 13, 30, 37, 38, 33, 23, 6, 3, 20, 19, 13, 17, 27, 16, 18, 25, 6|1|1|0
/bea/Amused/amused_196-224_0210.wav|18, 3, 6, 0, 8, 15, 17, 13, 3, 23, 22, 13, 24, 2, 26, 3, 17, 21, 19, 36, 13, 2, 3, 5, 9, 13, 2, 0, 23, 0, 4, 26, 19, 0, 24|1|1|0
/bea/Amused/amused_253-280_0264.wav|15, 2, 0, 8, 9, 1, 25, 4, 5, 30, 12, 26, 3, 25, 16, 14, 2, 7, 13, 30, 28, 10, 2, 11, 3, 32, 15, 25, 3, 13, 2, 4, 13, 29|1|1|0
/bea/Amused/amused_196-224_0207.wav|9, 11, 17, 13, 28, 22, 26, 24|1|1|0
/bea/Amused/amused_57-84_0064.wav|36, 13, 20, 21, 19, 31, 15, 2, 0, 20, 18, 31, 0, 10, 24, 25, 15, 6, 3, 22, 18, 31, 11, 3, 14, 2, 7, 0, 18, 30, 14, 16, 13, 25, 17, 13, 2, 3, 6|1|1|0
/bea/Amused/amused_169-196_0179.wav|3, 5, 17, 26, 19, 1, 8, 17, 12, 1, 18, 29, 15, 20, 3, 23, 36, 15, 3, 33, 14, 19, 9, 7, 6, 14, 0|1|1|0
/bea/Amused/amused_253-280_0280.wav|8, 16, 33, 7, 11, 3, 13, 30, 17, 8, 9, 14, 0, 18, 2, 20, 18, 20, 3, 7, 2, 17, 18, 2, 13, 3, 6|1|1|0
/bea/Amused/amused_29-45_0035.wav|9, 7, 6, 3, 26, 25, 3, 15, 2, 0, 20, 18, 16, 13, 25, 2, 26, 0, 18, 0, 15, 3, 36, 13, 9, 21, 19, 13, 20, 8, 0, 32, 22, 14, 6, 28, 13, 2, 18, 2, 9, 18, 24, 8, 24|1|1|0
/bea/Amused/amused_253-280_0255.wav|4, 5, 22, 1, 2, 3|1|1|0
/bea/Amused/amused_57-84_0059.wav|9, 18, 24, 18, 17, 15, 32, 4, 5, 16, 18, 3, 13, 25, 18, 19, 13, 2, 6, 22, 13, 24, 12, 21, 2|1|1|0
/bea/Amused/amused_196-224_0216.wav|36, 7, 13, 36, 23, 20, 14, 16, 3, 13, 6, 13, 0, 13, 2, 22, 10, 30, 13, 30, 18, 19, 18, 3, 10, 35, 13, 2, 19, 13, 35, 31, 19, 5, 9, 18, 17|1|1|0
/bea/Amused/amused_281-308_0294.wav|9, 7, 9, 15, 0, 33, 18, 2, 20, 38, 16, 0, 18, 2, 9, 18, 24, 13, 3, 14, 17, 25, 3, 3, 5, 18, 6, 32, 10, 25|1|1|0
/bea/Amused/amused_169-196_0189.wav|36, 13, 33, 18, 12, 8, 0, 27, 17, 5, 6, 33, 23, 0, 24, 22, 23, 17, 1, 6, 3, 13, 2, 38, 18, 29|1|1|0
/bea/Amused/amused_281-308_0292.wav|9, 7, 19, 18, 2, 36, 13, 27, 36, 13, 20, 23, 6, 3, 32, 15, 39, 13, 16, 3, 7, 13, 32, 23, 0|1|1|0
/bea/Amused/amused_281-308_0291.wav|36, 7, 22, 7, 32, 6, 9, 15, 0, 12, 21, 2, 33, 8, 15, 2, 0, 2, 1, 1, 30, 23, 3, 15, 32, 6, 9, 15, 0, 33, 18, 2, 13, 3, 14, 17, 25, 3, 13, 0|1|1|0
/bea/Amused/amused_196-224_0203.wav|36, 10, 22, 23, 20, 26, 16, 1, 18, 29, 36, 13, 35, 21, 19, 13, 30, 13, 16, 10, 32|1|1|0
/bea/Amused/amused_253-280_0270.wav|15, 2, 0, 15, 20, 3, 23, 36, 13, 33, 15, 31, 13, 35, 10, 30, 22, 34, 0, 2, 26, 3, 33, 7, 33, 15, 0|1|1|0
/bea/Amused/amused_169-196_0175.wav|0, 11, 2, 36, 14, 19, 36, 13, 23, 31, 22, 13, 24, 21, 16, 19, 14, 0, 7, 6, 22, 14, 16, 18, 29, 22, 18, 31, 16, 8, 20|1|1|0
/bea/Amused/amused_281-308_0288.wav|36, 1, 24, 23, 17, 8, 38, 6, 3, 23, 24, 9, 7, 6, 14, 0, 15, 3, 16, 15, 6|1|1|0
/bea/Amused/amused_57-84_0076.wav|36, 13, 12, 19, 10, 8, 24, 27, 36, 13, 20, 16, 13, 35, 0, 7, 25, 13, 2, 0|1|1|0
/bea/Amused/amused_85-112_0087.wav|20, 18, 16, 13, 25, 33, 14, 2, 3, 16, 1, 23, 13, 2, 0, 6, 3, 14, 19, 0, 18, 2, 3, 13, 36, 13, 20, 10, 6, 13, 30, 36, 13, 0, 14, 0, 17, 15, 2|1|1|0
/bea/Amused/amused_46-56_0056.wav|27, 16, 18, 3, 13, 16, 8, 24, 22, 23, 20, 18, 32, 6, 3, 26, 2, 9, 18, 17, 27|1|1|0
/bea/Amused/amused_113-140_0126.wav|7, 28, 0, 10, 35, 7, 33, 7, 32, 10, 17, 13, 17, 21, 19, 30, 8, 3, 13, 16, 25, 26, 19, 3, 13, 30, 18, 17|1|1|0
/bea/Amused/amused_113-140_0115.wav|9, 7, 9, 15, 0, 2, 1, 18, 32, 6, 32, 4, 5, 24, 20, 23, 36, 13, 20, 7, 16, 18, 29, 24, 22, 18, 28, 22, 23, 23, 11, 24, 0, 18, 2, 9, 18, 17|1|1|0
/bea/Amused/amused_85-112_0112.wav|9, 7, 22, 13, 24, 22, 5, 2, 0, 18, 0, 18, 2, 36, 13, 26, 19, 17|1|1|0
/bea/Amused/amused_57-84_0069.wav|18, 3, 22, 26, 24, 9, 18, 24, 18, 2, 3, 14, 2, 28, 13, 2, 3, 13, 19, 18, 3, 23, 2, 3, 5, 8, 16, 7, 2, 15, 2, 0, 9, 23, 20, 26, 36, 23|1|1|0
/bea/Amused/amused_141_168_0160.wav|4, 5, 22, 26, 2, 3, 3, 13, 12, 1, 1, 30, 23, 13, 2, 0, 6, 7, 9, 18, 24, 12, 15, 29, 31, 19, 1, 0, 23, 3|1|1|0
/bea/Amused/amused_169-196_0187.wav|13, 9, 14, 0, 13, 30, 36, 14, 17, 36, 10, 6, 21, 13, 12, 16, 18, 17, 23, 13, 30, 6, 13, 2, 35, 8, 2|1|1|0
/bea/Amused/amused_1-15_0001.wav|21, 31, 23, 13, 30, 36, 13, 0, 10, 2, 37, 23, 3, 19, 10, 16, 20, 18, 16, 13, 25, 6, 3, 7, 16, 24, 14, 3, 6, 14, 3, 23, 13|1|1|0
/bea/Amused/amused_29-45_0036.wav|35, 7, 3, 23, 2, 0, 18, 2, 15, 3, 36, 7, 9, 1, 3, 14, 16|1|1|0
/bea/Amused/amused_57-84_0073.wav|36, 13, 27, 8, 24, 22, 23, 9, 14, 30, 7, 22, 18, 31, 16, 18, 3, 13, 16, 25, 13, 20, 7, 33, 15, 12, 24, 13, 2, 0, 23, 36, 14, 17|1|1|0
/bea/Amused/amused_16-28_0019.wav|8, 20, 26, 16, 1, 0, 36, 13, 16, 8, 2, 13, 30, 36, 13, 25, 19, 13, 25, 1, 24, 0, 19, 10, 16, 19, 1, 0, 16, 34, 32, 18, 29, 20, 23, 28, 15, 2, 6, 18, 24|1|1|0
/bea/Amused/amused_225-252_0247.wav|36, 10, 21, 3, 3, 13, 25, 15, 6, 9, 7, 19, 6, 13, 17, 3, 8, 17, 3, 13, 0, 10|1|1|0
/bea/Amused/amused_281-308_0305.wav|36, 10, 9, 15, 0, 2, 1, 20, 18, 32, 6, 3, 30, 15, 16, 4, 5, 24, 3, 18, 33, 7, 21, 16, 3, 23, 0, 33, 8, 15, 37, 18, 32, 3, 18, 30, 24, 15, 2, 0, 27|1|1|0
/bea/Amused/amused_196-224_0200.wav|9, 7, 16, 14, 25, 3, 13, 12, 14, 2, 15, 2, 0, 36, 13, 32, 16, 13, 33, 32, 21, 3, 9, 18, 17, 22, 13, 2, 6, 17, 21, 19|1|1|0
/bea/Amused/amused_169-196_0186.wav|16, 8, 32, 13, 20, 16, 15, 35, 9, 7, 16, 21, 2, 28, 3, 9, 18, 17, 6, 14, 16, 20, 18, 2, 3, 5, 36, 13, 27, 17, 15, 6, 13, 30, 36, 7, 11, 16|1|1|0
/bea/Amused/amused_281-308_0304.wav|8, 12, 19, 15, 37, 5, 10, 3, 18, 0, 16, 15, 6, 3, 13, 30, 17, 8, 32, 16, 15, 6|1|1|0
/bea/Amused/amused_29-45_0029.wav|36, 14, 19, 20, 21, 19, 6, 18, 24, 22, 23, 21, 16, 19, 14, 0, 7, 17, 5, 30, 18, 29, 18, 2, 3, 5, 36, 13, 2, 21, 19, 31, 32, 13, 2, 3, 19, 7|1|1|0
/bea/Amused/amused_57-84_0068.wav|18, 2, 13, 20, 16, 15, 35, 20, 18, 16, 13, 25, 20, 26, 16, 1, 0, 18, 3, 6, 0, 23, 14, 32, 35, 13, 2|1|1|0
/bea/Amused/amused_169-196_0188.wav|3, 5, 37, 8, 12, 15, 2, 3, 18, 32, 11, 16, 24, 22, 23, 3, 14, 19, 18, 29, 15, 3, 36, 13, 32, 26, 19, 32, 13, 6|1|1|0
/bea/Amused/amused_57-84_0083.wav|13, 35, 15, 0, 1, 22, 13, 24, 32, 19, 7, 25, 18, 29, 1, 30, 23, 27, 8, 24|1|1|0
/bea/Amused/amused_169-196_0174.wav|36, 10, 22, 23, 36, 13, 27, 13, 30, 6, 3, 21, 19, 17|1|1|0
/bea/Amused/amused_113-140_0123.wav|35, 7, 9, 15, 0, 0, 8, 0, 20, 23, 17, 32, 1, 16, 0, 15, 2, 0, 6, 3, 26, 19, 30, 10, 35, 13, 2|1|1|0
/bea/Amused/amused_225-252_0246.wav|4, 5, 9, 15, 30, 9, 23, 0, 21, 16, 22, 10, 24, 9, 11, 9, 7, 22, 13, 24, 36, 13, 16, 13, 30, 23, 13, 30, 36, 13, 25, 19, 18, 2, 6, 14, 6, 2, 10, 1, 17, 7|1|1|0
/bea/Amused/amused_196-224_0221.wav|8, 0, 1, 2, 3, 2, 1, 22, 8, 4, 34, 19, 9, 7, 19, 15, 3, 21, 16|1|1|0
/bea/Amused/amused_1-15_0010.wav|8, 17, 25, 16, 10, 18, 29, 13, 6, 18, 29, 12, 13, 16, 9, 15, 2, 0, 18, 2, 22, 13, 3, 16, 34, 32, 6, 16, 8, 32, 13, 16, 5, 24, 18, 29, 12, 10, 17|1|1|0
/bea/Amused/amused_225-252_0229.wav|36, 13, 16, 15, 6, 3, 22, 13, 2, 8, 2, 4, 5, 22, 13, 24, 13, 2, 1, 30, 23, 6, 7, 23|1|1|0
/bea/Amused/amused_225-252_0242.wav|8, 6, 21, 18, 3, 22, 14, 2, 35, 7, 19, 1, 16, 0|1|1|0
/bea/Amused/amused_57-84_0075.wav|36, 14, 19, 9, 13, 24, 33, 18, 2, 13, 28, 10, 2, 37, 35, 7, 18, 2, 3, 23, 13, 25, 3, 18, 0, 9, 18, 17|1|1|0
/bea/Amused/amused_16-28_0025.wav|8, 22, 13, 24, 13, 33, 11, 3, 3, 18, 0, 5, 36, 18, 6, 22, 14, 2, 32, 5, 16, 23, 37, 13, 37, 17, 13, 2, 3, 25, 19, 7, 30, 10, 16, 0|1|1|0
/bea/Amused/amused_196-224_0212.wav|20, 19, 14, 35, 32, 10, 6, 18, 24, 6, 3, 18, 16, 10, 33, 13, 16, 3, 5, 22, 21, 32, 36, 10, 32, 16, 13, 6, 3, 23, 0, 13, 33, 11, 3, 36, 13, 6, 25, 1, 32, 6, 17, 13, 2|1|1|0
/bea/Amused/amused_253-280_0277.wav|17, 13, 32, 38, 20, 11, 2, 0, 13, 6, 3, 8, 20, 16, 18, 29, 25, 38, 24, 13, 2, 13, 6, 15, 3, 17, 13, 6, 20, 18, 19, 18, 2, 36, 13, 25, 14, 2, 3, 32, 15, 33, 13, 2|1|1|0
/bea/Amused/amused_281-308_0307.wav|30, 14, 19, 7, 23, 16, 7, 18, 2, 17, 8, 16, 8, 20, 8, 6, 14, 25, 23, 10, 3, 13, 0, 20, 23, 17, 17, 8, 17, 13, 36, 23|1|1|0
/bea/Amused/amused_57-84_0077.wav|18, 3, 18, 24, 36, 13, 20, 8, 23, 25, 26, 19, 3, 16, 7, 35, 7, 6, 14, 0|1|1|0
/bea/Amused/amused_141_168_0168.wav|16, 1, 33, 34, 35, 22, 18, 25, 3, 9, 18, 17, 18, 2, 36, 13, 20, 10, 6, 15, 2, 0, 16, 14, 20, 3, 2, 1, 6, 3, 18, 29|1|1|0
/bea/Amused/amused_281-308_0306.wav|9, 7, 22, 13, 24, 25, 19, 14, 6, 18, 29, 33, 7, 21, 2, 0, 36, 13, 16, 18, 17, 18, 3, 6, 13, 30, 9, 18, 24, 30, 1, 32, 15, 33, 4, 13, 16, 14, 19, 7|1|1|0
/bea/Amused/amused_113-140_0139.wav|9, 7, 3, 1, 16, 0, 9, 18, 17, 6, 14, 16, 20, 36, 13, 3, 15, 24, 9, 7, 22, 26, 35, 3, 9, 18, 17, 6, 14, 16, 20, 15, 2, 0, 12, 19, 5, 17, 0, 9, 18, 24, 27, 32, 16, 1, 24|1|1|0
/bea/Amused/amused_1-15_0013.wav|9, 7, 22, 13, 24, 13, 9, 14, 0, 35, 21, 19, 3, 23, 36, 13, 2, 9, 18, 24, 32, 13, 17, 25, 15, 2, 4, 13, 2, 13, 30, 21, 16, 17, 1, 6, 3, 0, 14, 16, 13, 32, 13, 3, 20, 13, 24, 7, 32|1|1|0
/bea/Amused/amused_253-280_0271.wav|2, 11, 25, 16, 7, 24, 12, 18, 30, 13, 25, 16, 10, 2, 6, 3, 10, 3, 17, 13, 2, 3, 13, 30, 22, 13, 3, 13, 32, 23, 0|1|1|0
/bea/Amused/amused_85-112_0090.wav|36, 13, 6, 18, 29, 18, 29, 30, 38, 6, 13, 25, 19, 1, 28, 3, 19, 15, 25, 13, 0, 16, 7|1|1|0
/bea/Amused/amused_113-140_0116.wav|22, 26, 24, 18, 3, 36, 13, 27, 13, 30, 36, 1, 24, 9, 5, 22, 23, 6, 3, 19, 8, 30, 18, 29, 3, 13, 22, 23, 32, 9, 18, 24, 19, 5, 18, 2|1|1|0
/bea/Amused/amused_1-15_0004.wav|16, 21, 19, 0, 33, 13, 3, 8, 17, 12, 16, 15, 0, 3, 18, 6, 7, 4, 5, 13, 12, 14, 2, 20, 18, 16|1|1|0
/bea/Amused/amused_29-45_0039.wav|36, 13, 35, 18, 25, 35, 34, 0, 33, 7, 18, 2, 22, 18, 31, 18, 2, 13, 22, 7, 32, 21, 19, 3, 14, 2, 0, 10, 24|1|1|0
/bea/Amused/amused_85-112_0101.wav|4, 5, 4, 5, 22, 34, 0, 2, 26, 3, 32, 7, 25, 36, 13, 3, 19, 5, 31, 20, 23, 17, 17, 7|1|1|0
/bea/Amused/amused_141_168_0167.wav|8, 22, 13, 24, 2, 18, 19, 36, 13, 32, 15, 33, 13, 2, 15, 2, 0, 6, 21, 4, 5|1|1|0
/bea/Amused/amused_113-140_0127.wav|18, 3, 22, 13, 24, 13, 3, 14, 17, 3, 10, 35, 13, 2, 33, 13, 3, 9, 7, 19, 18, 24, 18, 6, 3, 18, 0, 18, 3|1|1|0
/bea/Amused/amused_113-140_0114.wav|9, 23, 22, 23, 0, 24, 6, 14, 2, 3, 13, 6, 3, 19, 10, 2, 37, 28, 18, 16, 31, 19, 5, 20, 18, 16, 13, 25|1|1|0
/bea/Amused/amused_225-252_0240.wav|22, 26, 35, 4, 34, 19, 9, 15, 2, 24, 13, 30, 17, 7|1|1|0
/bea/Amused/amused_85-112_0098.wav|35, 15, 16, 8, 32, 14, 19, 7, 4, 5|1|1|0
/bea/Amused/amused_225-252_0243.wav|8, 1, 2, 16, 7, 19, 7, 0, 36, 13, 32, 22, 1, 3, 10, 35, 13, 2, 24|1|1|0
/bea/Amused/amused_196-224_0219.wav|15, 3, 20, 23, 6, 3, 9, 7, 25, 13, 24, 13, 16, 0, 1, 30, 23, 6, 13, 17, 31, 18, 29, 27, 9, 7, 22, 13, 24, 35, 34, 19, 9, 15, 0, 9, 15, 25, 13, 2, 0|1|1|0
/bea/Amused/amused_46-56_0050.wav|18, 2, 6, 25, 8, 3, 13, 30, 36, 14, 19, 13, 33, 6, 23, 0, 13, 3, 7, 36, 13, 22, 23, 0, 24, 13, 20, 14, 32, 3, 13, 0, 20, 18, 16, 13, 25, 27|1|1|0
/bea/Amused/amused_141_168_0143.wav|26, 8, 9, 15, 0, 20, 23, 12, 26, 3, 13, 2, 9, 7, 27|1|1|0
/bea/Amused/amused_85-112_0100.wav|4, 5, 17, 13, 6, 3, 6, 16, 7, 25, 9, 7, 23, 37, 0|1|1|0
/bea/Amused/amused_196-224_0223.wav|17, 8, 8, 17, 21, 16, 17, 1, 6, 3, 9, 1, 17, 6, 18, 32, 20, 21, 19, 18, 3, 21, 16, 19, 14, 0, 7|1|1|0
/bea/Amused/amused_225-252_0241.wav|8, 31, 18, 29, 32, 18, 3, 6, 17, 13, 28, 2, 8, 6, 23, 3, 13, 32, 22, 21, 19, 13, 16|1|1|0
/bea/Amused/amused_225-252_0233.wav|8, 2, 14, 30, 23, 13, 16, 11, 9, 22, 13, 3, 32, 15, 2, 3, 33, 7, 28, 10, 2, 37, 0, 3, 5, 13, 2, 38, 17, 7|1|1|0
/bea/Amused/amused_57-84_0065.wav|36, 10, 32, 16, 1, 24, 0, 2, 11, 13, 2, 3, 18, 16, 9, 18, 24, 20, 18, 29, 12, 23, 24, 22, 23, 16, 8, 32, 32, 21, 19, 0, 24, 13, 30, 6, 3, 7, 16|1|1|0
/bea/Amused/amused_113-140_0121.wav|36, 10, 10, 3, 0, 18, 2, 23, 15, 3, 36, 13, 20, 18, 31, 15, 2, 0, 19, 14, 6, 3, 18, 0, 20, 23, 3, 5, 11, 23, 24|1|1|0
/bea/Amused/amused_16-28_0020.wav|32, 16, 13, 33, 24, 15, 2, 0, 33, 21, 16, 24, 15, 2, 0, 6, 18, 3, 7, 24, 12, 19, 5, 3, 18, 33, 7, 1, 2, 16, 7, 17, 14, 17, 23, 7, 24|1|1|0
/bea/Amused/amused_113-140_0117.wav|35, 7, 15, 0, 13, 0, 22, 18, 31, 37, 14, 2, 4, 13, 22, 13, 2, 6, 18, 17, 25, 13, 31, 7, 18, 2, 9, 23, 20, 10, 6, 15, 2, 0, 30, 38, 6|1|1|0
/bea/Amused/amused_57-84_0067.wav|35, 34, 19, 16, 7, 8, 22, 18, 16, 18, 32, 6, 32, 4, 5, 24, 4, 5, 35, 7, 32, 19, 8, 0|1|1|0
/bea/Amused/amused_281-308_0298.wav|36, 18, 6, 3, 15, 6, 18, 3, 25, 19, 26, 17, 13, 6, 13, 30, 32, 13, 2, 3, 18, 2, 4, 5, 0, 13, 32, 22, 10, 2, 3, 13, 2, 6, 12, 10, 30, 6, 15, 32, 6, 13, 2, 13, 16, 18, 3, 13, 16, 37, 38, 31, 19, 18, 16|1|1|0
/bea/Amused/amused_113-140_0119.wav|27, 22, 13, 24, 3, 23, 2, 18, 29, 36, 13, 33, 11, 27|1|1|0
